6.149131798219174,202.42643782366184,0
5.695248255430252,224.78573665144924,0
5.9767313661354065,185.5884541977974,0
5.882309471341341,218.0624352056866,0
6.1691406718344375,189.17522445774384,0
5.877896160392795,203.77837729681048,0
6.085891439004631,205.04475396081372,0
5.787310646379989,203.2701514616549,0
6.343955527030894,203.8649551018066,0
5.789465865441607,214.05720857899183,0
5.657899088189164,166.5406132315872,0
5.785200968726564,213.26420686727272,0
5.466199254550041,235.44231340903355,0
5.733665284046101,182.90727647028243,0
6.093831806924625,178.2435153305135,0
6.309721690200044,207.41721262052218,0
5.5347491752630225,205.69322557217555,0
5.412148366934961,210.75876403574728,0
6.216332954985965,167.67576614590672,0
5.689635103666721,166.09494916810678,0
5.9103776881594605,213.4568967364398,0
5.948443731288091,176.35982789628613,0
6.257477042736551,171.72849246080574,0
6.02922062411867,238.13775761284154,0
5.480618456620439,163.03880948966435,0
5.401877223924281,187.8836729276748,0
5.733098337136964,220.43832720770072,0
5.945761032672396,194.84244689909025,0
5.619806453438878,206.65774408450014,0
6.423395658371231,199.63653719712826,0
6.202503582880027,141.48064824871136,0
5.940681949554092,199.7075413032894,0
5.879746625605487,203.51048262017366,0
5.341298819550586,195.41711798055394,0
5.670373269395276,185.89533211776765,0
5.6698474130748115,189.4573146298718,0
5.309312972325298,214.75871526522994,0
6.018304202207559,170.2660446983596,0
5.621241110521849,212.37680836770915,0
5.426146448604159,191.3850308335341,0
5.513908483245823,192.10053499530815,0
5.300113214853258,178.95577367772748,0
5.830944414477328,196.26993622107028,0
5.756635210884393,197.1626542170167,0
5.996674989679485,201.99706546181548,0
5.633442263274891,207.098644159118,0
5.493390116892486,214.24032838949995,0
6.032170427540494,244.55909707328783,0
5.38024476278638,181.96747463224196,0
5.0901058365056535,206.39489036395784,0
5.958624855000481,206.7579506253949,0
5.286541868874138,179.68357352656847,0
5.323072348212521,229.37106033636502,0
5.054992956070205,192.7579576014744,0
6.307023902076616,187.90977293344608,0
6.604294165286809,203.35849186158381,0
5.015673357652968,213.84461010510392,0
5.995179471063815,179.30971806193827,0
5.768473556822269,167.28132434039577,0
6.084230445831857,194.7402081706741,0
5.6942226759060945,164.976211064726,0
5.413786537947306,153.04068785393062,0
5.5482476770639435,190.63504802268807,0
5.555132034361851,184.43918359573397,0
5.268710075127389,170.78107424930457,0
5.457898253156116,232.17424106749812,0
6.444298415139584,189.9692244385361,0
